FIPS,State,County,LACCESS_POP10,LACCESS_POP15,PCH_LACCESS_POP_10_15,PCT_LACCESS_POP10,PCT_LACCESS_POP15,LACCESS_LOWI10,LACCESS_LOWI15,PCH_LACCESS_LOWI_10_15,PCT_LACCESS_LOWI10,PCT_LACCESS_LOWI15,LACCESS_HHNV10,LACCESS_HHNV15,PCH_LACCESS_HHNV_10_15,PCT_LACCESS_HHNV10,PCT_LACCESS_HHNV15,LACCESS_SNAP15,PCT_LACCESS_SNAP15,LACCESS_CHILD10,LACCESS_CHILD15,LACCESS_CHILD_10_15,PCT_LACCESS_CHILD10,PCT_LACCESS_CHILD15,LACCESS_SENIORS10,LACCESS_SENIORS15,PCH_LACCESS_SENIORS_10_15,PCT_LACCESS_SENIORS10,PCT_LACCESS_SENIORS15,LACCESS_WHITE15,PCT_LACCESS_WHITE15,LACCESS_BLACK15,PCT_LACCESS_BLACK15,LACCESS_HISP15,PCT_LACCESS_HISP15,LACCESS_NHASIAN15,PCT_LACCESS_NHASIAN15,LACCESS_NHNA15,PCT_LACCESS_NHNA15,LACCESS_NHPI15,PCT_LACCESS_NHPI15,LACCESS_MULTIR15,PCT_LACCESS_MULTIR15
13001,GA,Appling,3655.485669,3671.279857,0.432068122,20.04543578,20.13204572,1065.082135,1235.131823,15.96587559,5.840546911,6.773041364,325.417728,347.3984909,6.754629816,4.669503918,4.984911622,289.5273468,4.154503469,837.0896703,842.443687,0.639598948,4.590314051,4.619673651,552.4435452,553.8696426,0.258143543,3.029411851,3.037232082,3067.598131,16.82166117,341.0057346,1.869959062,298.5021034,1.636883656,45.44520432,0.24920599,7.0916466,0.03888817,12.00000055,0.065803907,198.139139,1.086527413
13003,GA,Atkinson,1925.072136,1919.599016,-0.284307313,22.98593596,22.92058526,914.9566377,1027.366526,12.2858159,10.92485538,12.26706299,157.4215345,191.4599068,21.62243715,5.277289121,6.418367644,228.4605311,7.658750624,553.8217399,553.6333141,-0.034022836,6.612796895,6.610547034,242.7913451,242.4911937,-0.123625254,2.899001136,2.895417238,1066.506806,12.73440962,531.6756791,6.348366317,375.8449082,4.487700396,4.000000024,0.047761194,16.30294677,0.194662051,2.999999926,0.035820895,298.1135791,3.559565123
13005,GA,Bacon,788.4184209,1369.729366,73.73127387,7.105429172,12.34435261,302.9183198,607.656003,100.6006119,2.729977648,5.476351865,114.6348182,164.9091737,43.85609559,2.720332658,3.913364349,87.06588096,2.066110132,198.7724926,395.9252296,99.18512082,1.791388722,3.568179791,136.2020704,191.5307697,40.62250977,1.227488017,1.726124456,935.6910085,8.432687532,315.9423468,2.847353522,115.4844537,1.040775538,5.602306612,0.050489425,1.703606978,0.015353343,0,0,110.790101,0.998468826
13007,GA,Baker,2651.71372,2616.917116,-1.31223079,76.83899506,75.83069011,1501.617507,1054.157546,-29.79853119,43.5125328,30.54643714,202.3115588,121.490479,-39.94881969,14.74574044,8.854991181,185.2228269,13.50020604,592.5623558,583.7252189,-1.491342945,17.17074343,16.91466876,423.9128833,417.0540044,-1.617992569,12.28376944,12.08501896,1320.631541,38.26808291,1182.05542,34.25254767,90.82489632,2.631842838,18.89102504,0.547407274,7.000000067,0.202839759,2.00000003,0.057954217,86.33912814,2.501858248
13009,GA,Baldwin,8230.218551,7587.25075,-7.812281011,18.00135291,16.59503664,3922.001363,4261.033191,8.644357715,8.578305694,9.319845124,637.0721872,671.6513877,5.427830815,3.794806929,4.000782629,551.1209919,3.282826971,1865.040891,1715.018949,-8.043895584,4.079267041,3.751135059,1138.105008,1086.280713,-4.553560097,2.489293544,2.375942067,3476.56878,7.604043701,3821.604875,8.358715826,103.0026501,0.225290136,115.5608958,0.252757865,17.54861396,0.038382795,0.950652532,0.002079293,155.0169324,0.339057158
13011,GA,Banks,1826.314105,674.3182326,-63.07764197,9.928318047,3.665769136,669.6957788,265.747116,-60.31823338,3.640640276,1.444670378,252.3166485,330.40395,30.94813681,3.765920126,4.931402239,34.2854482,0.511723108,469.0179715,187.6711438,-59.98636402,2.549703569,1.020229105,204.2715733,61.80041915,-69.74595233,1.110473353,0.335963138,485.3126829,2.638285854,14.72372336,0.080041986,246.176903,1.338281614,3.713567881,0.02018792,0,0,0,0,170.5682613,0.927253391
13013,GA,Barrow,10201.09547,8995.276941,-11.82048081,14.70597759,12.96766033,3972.712109,3541.567808,-10.85264398,5.727092291,5.105551354,477.1860033,484.9156599,1.619841425,1.990680419,2.022926285,537.5938591,2.242684323,2818.926003,2509.563316,-10.97448767,4.063785378,3.617805752,806.5900957,663.8834849,-17.69258158,1.162786477,0.957059531,7386.845044,10.64893255,719.0272693,1.036555234,713.4740688,1.028549698,327.7433968,0.472477398,33.61041602,0.048453034,2.796369739,0.004031268,525.2543892,0.757210762
13015,GA,Bartow,33460.20996,32530.30122,-2.779147955,33.40775978,32.47930871,11603.45442,14127.57723,21.75320145,11.58526555,14.1054317,909.9488763,1079.820842,18.66829777,2.543035259,3.017776653,1854.737567,5.183437391,9174.136236,8750.781927,-4.614650343,9.15975542,8.737064735,3216.84576,3267.261046,1.56722733,3.211803229,3.262139487,26086.98891,26.04609653,3852.291024,3.846252407,2904.328845,2.899776196,200.2034635,0.199889637,120.7953773,0.120606026,13.81705255,0.013795394,2256.205431,2.252668741
13017,GA,Ben Hill,3938.862089,4050.363238,2.830795971,22.3367477,22.96905545,2152.884543,2358.906511,9.569578105,12.20871353,13.3770359,470.9268244,582.6286512,23.71957193,6.931510515,8.575635137,465.09355,6.84565131,1063.865346,1088.590057,2.32404515,6.033034741,6.173245192,564.6340925,575.543144,1.93205682,3.201962643,3.263826381,2622.979324,14.87455668,1061.555781,6.019937511,387.8160558,2.199251763,31.85235108,0.180630323,4.800370001,0.027222241,2,0.011341726,327.1754185,1.85536701
13019,GA,Berrien,2663.026382,3723.029583,39.80445737,13.80808038,19.30431185,1196.161666,1913.009276,59.92899036,6.202227865,9.919160405,240.9191239,389.604631,61.71594214,3.236855084,5.234510695,414.3381124,5.566815967,659.4500156,934.5142007,41.71114999,3.419319795,4.845557403,395.618967,509.4311974,28.76814308,2.051327216,2.641455965,3044.123826,15.78411193,529.8820081,2.747495634,168.8706398,0.875612568,5.125460466,0.026576068,6.90973368,0.035827718,0,0,136.9885526,0.71030049
13021,GA,Bibb,35466.27426,38423.19675,8.337279722,22.80100179,24.70198509,12047.33074,16902.29648,40.29909895,7.745138604,10.86635967,1221.843277,1766.71474,44.59421868,2.026442122,2.930118153,3111.495844,5.160454173,9374.703104,10304.40149,9.917096903,6.026926333,6.624622458,4937.110442,5292.328144,7.194850223,3.174031285,3.402398082,18215.95782,11.7109027,18482.70018,11.88238936,1234.258924,0.793495808,509.7053297,0.327685735,91.65815292,0.058926339,27.47274213,0.01766202,1095.702557,0.704418958
13023,GA,Bleckley,955.1469651,907.6013376,-4.9778337,7.311849997,6.947878264,363.3703759,403.2126432,10.96464376,2.781676307,3.086677204,107.4544411,120.2066217,11.86752313,2.305889293,2.579541238,54.91893515,1.178517922,236.7959638,227.2088386,-4.048686073,1.812722681,1.73933123,145.8580151,143.3720167,-1.704396124,1.116573644,1.097542806,724.4429005,5.54576208,157.8200674,1.208145659,25.30883261,0.193744413,4.062962754,0.031102831,1.060422204,0.008117754,0,0,20.21498535,0.154749945
13025,GA,Brantley,2833.999023,798.9149833,-71.8096239,15.39296629,4.339335089,1016.604376,435.561977,-57.15521324,5.521722752,2.365770338,345.6729699,292.3658184,-15.42126695,5.020667681,4.246417116,71.59987958,1.039940154,774.2302197,202.4448311,-73.85211453,4.20525892,1.099586286,314.9439202,129.5062877,-58.8795721,1.710629082,0.703417998,744.4781959,4.043659746,33.24368009,0.180564228,18.27702116,0.099272289,0,0,0.002406014,1.30683E-05,0,0,21.19070639,0.115098074
13027,GA,Brooks,1355.036454,1355.036454,0,8.342279466,8.342279466,640.1321577,594.4634728,-7.134258816,3.940972466,3.659813291,167.2769855,248.455429,48.52935577,2.5906301,3.847846197,97.79537043,1.514563581,355.3378225,355.3378225,0,2.187636659,2.187636659,191.0940764,191.0940764,0,1.176470334,1.176470334,862.76308,5.311599335,405.4222998,2.495981652,88.2364128,0.543227315,1.924474272,0.011848022,4.153605569,0.025571665,0.003365152,2.07176E-05,80.76963055,0.497258084
13029,GA,Bryan,4224.2839,7790.858351,84.43027353,13.97242715,25.76938561,579.3202771,1901.036385,228.1494642,1.916185218,6.287951528,188.0557695,231.2106954,22.94794038,1.751310947,2.153200739,222.819361,2.075054582,1205.990245,2428.115441,101.3379007,3.988986355,8.031341387,400.0394415,527.8444641,31.94810545,1.323188044,1.745921556,6112.40038,20.21764423,1201.680232,3.974730366,477.098768,1.578072861,113.6455687,0.37589908,30.1902513,0.099858603,5.780328445,0.019119268,327.1616203,1.082134159
13031,GA,Bulloch,10800.4722,4473.953374,-58.57631695,15.38156316,6.371609971,7153.219798,2004.948805,-71.97137986,10.18730478,2.85536096,765.8594238,718.2723195,-6.213556005,2.994562752,2.808493918,244.5322488,0.956137825,1832.947957,1027.572747,-43.93879307,2.610404826,1.463424451,778.6385057,527.7884938,-32.216492,1.108903123,0.751653437,3070.765857,4.373251289,1164.785931,1.658837506,171.4639049,0.244191442,74.46272551,0.106046578,7.519926678,0.010709553,1.803764962,0.002568844,154.6151652,0.220196199
13033,GA,Burke,2235.017121,1759.325369,-21.28358429,9.585765661,7.545571147,1273.48541,1124.658801,-11.68655779,5.461851988,4.823549499,534.125641,488.7918053,-8.487485371,6.259529368,5.728252728,154.5075397,1.810705961,601.9222955,471.3320352,-21.69553467,2.58158473,2.021496119,301.5254064,244.8068906,-18.81052629,1.293212414,1.049952353,812.5036577,3.484747202,892.4541967,3.827647095,44.85714018,0.192387803,3.652489285,0.015665162,8.31644838,0.035668418,0.097868673,0.000419749,42.3007165,0.181423557
13035,GA,Butts,962.1886245,1120.398541,16.44271322,4.067590888,4.736413192,289.3332911,621.4537955,114.7882095,1.223137988,2.627156185,267.799309,202.1105064,-24.5291158,3.398037165,2.564528694,122.0485525,1.548642971,298.1743174,343.4855358,15.19621768,1.260512862,1.45206314,72.88700438,91.21364454,25.14390641,0.308125151,0.38559985,474.7328677,2.006902844,613.8371721,2.594957396,22.66147984,0.095799957,2.229993708,0.009427156,1.880226717,0.007948538,0,0,27.71827349,0.117177229
13037,GA,Calhoun,930.9538462,920.7954365,-1.09118296,13.90728781,13.75553386,624.2633597,381.1497669,-38.9440753,9.325714964,5.693901507,215.1297737,161.6794039,-24.84564033,10.74574294,8.075894298,78.3382833,3.913001164,201.1932612,197.9100914,-1.631848807,3.005576057,2.9565296,135.6135154,134.2937925,-0.973150041,2.025896556,2.006181543,342.3733114,5.11462969,555.172223,8.293579669,15.09272559,0.225466471,7.013855409,0.10477824,2.000000113,0.029877504,0,0,14.2360479,0.212668776
13039,GA,Camden,18300.56103,22128.55543,20.91736096,36.22940832,43.80764443,5667.331192,6891.994263,21.60916715,11.2195498,13.64400107,476.754728,653.5784625,37.08903638,2.641739503,3.621535228,821.7885635,4.553602059,5249.850971,6000.712625,14.30253274,10.39306905,11.87954116,1507.494795,1764.227843,17.03044343,2.984369954,3.492621391,16047.32135,31.76869589,4505.168301,8.918829412,1382.589708,2.737096804,333.2785879,0.659787753,118.1690929,0.233937982,27.45673067,0.054355771,1097.161333,2.172037561
13043,GA,Candler,692.4755025,387.7849235,-44.00019609,6.296376637,3.52595857,413.6940591,253.2815271,-38.77564311,3.761538999,2.302978061,132.7973432,231.518158,74.33945024,3.286249521,5.729229349,38.93816389,0.963577429,193.84371,116.1326229,-40.08955828,1.762536006,1.055943107,89.80125569,41.5977663,-53.67796811,0.816523511,0.378230281,176.1109178,1.601299489,193.4189828,1.758674148,31.94170815,0.290431971,0.258717413,0.002352404,0.303520292,0.002759777,0,0,17.69278379,0.160872739
13045,GA,Carroll,27518.00941,24209.04406,-12.02472642,24.89709248,21.90328522,11812.37544,11887.1017,0.632609919,10.68732115,10.7549302,1197.309854,1304.394124,8.943739182,3.055375134,3.328639917,1622.464937,4.140314229,6651.84527,6075.029473,-8.671515555,6.018298941,5.496421212,2203.530013,1914.399255,-13.12125344,1.99365767,1.732064794,16128.43314,14.59230156,6033.706522,5.459034012,2415.941966,2.185838724,208.7877705,0.188902052,101.9142836,0.092207591,4.992297177,0.004516812,1731.210044,1.566323201
13047,GA,Catoosa,25248.86852,22293.55793,-11.70472486,39.48714229,34.86528093,7085.363424,7124.976985,0.559090041,11.08092244,11.14287477,449.3839028,372.6824894,-17.0681266,1.836093576,1.5227068,1061.286241,4.336205274,6222.398064,5426.779828,-12.78636031,9.731315981,8.487034856,3439.510312,3092.135335,-10.09954747,5.379109681,4.835843945,20914.13824,32.70798262,430.4569637,0.673199092,493.2118557,0.771342554,282.7740062,0.44223516,86.13941482,0.134714921,16.22489027,0.025374387,563.824392,0.881774721
13049,GA,Charlton,3617.516195,2206.882987,-38.99452365,29.72242376,18.13230619,1344.63149,1034.318159,-23.07794616,11.04783083,8.498218379,290.9034777,276.77589,-4.856451999,7.407778908,7.048023682,136.7037808,3.481125052,883.3858065,560.6863399,-36.52984508,7.258120175,4.606740119,519.147432,311.0541047,-40.08366689,4.265445995,2.555698831,1614.392099,13.2642519,543.1998218,4.463066484,30.66538832,0.25195455,8.872697294,0.072900315,9.20270146,0.075611712,0,0,31.2156625,0.256475742
13051,GA,Chatham,52408.68003,58615.01194,11.84218322,19.7673124,22.10819375,15553.83777,19787.93947,27.22223135,5.866539094,7.463541939,1026.756799,1105.003743,7.620786475,0.996483627,1.072423516,2024.897923,1.96519529,11765.85323,13106.60502,11.39527884,4.437801074,4.943500881,7858.934455,8514.248181,8.338455167,2.964203877,3.211372688,36500.54914,13.76714234,18275.07221,6.892924252,3069.056912,1.157575553,1148.550322,0.433205969,144.4754254,0.054492707,42.15900578,0.015901378,2504.205787,0.944527092
13053,GA,Chattahoochee,8651.320268,10904.01561,26.03874638,76.78459455,96.77834038,2446.373718,4146.683009,69.50325207,21.7127338,36.80378991,79.14598034,94.29428477,19.13970155,2.946611331,3.510583945,298.0098061,11.09492949,1912.600468,2980.479338,55.83387062,16.97524157,26.45317599,363.6792004,405.7059258,11.55598816,3.227826399,3.600833636,7497.157145,66.54084623,2054.700255,18.23644497,1365.249499,12.11724061,239.3735565,2.124554509,76.04967522,0.674977148,71.22691522,0.632172852,965.5080993,8.569344984
13055,GA,Chattooga,1886.609174,1319.894296,-30.03880644,7.252005281,5.073589452,1001.732809,812.7578997,-18.86480184,3.850596998,3.124189505,200.1824917,277.0079052,38.37768872,2.096590822,2.901213921,120.485475,1.261892281,352.3469853,294.4557591,-16.43017498,1.354399328,1.131869149,294.4339788,178.7934654,-39.27553263,1.131785427,0.687270672,1081.808443,4.158402625,134.4501311,0.516817725,84.0432875,0.323057034,6.038481718,0.023211538,0.098511048,0.00037867,1.14591831,0.004404837,96.35281533,0.370374074
13057,GA,Cherokee,63710.2582,63651.95856,-0.091507461,29.72309173,29.69589288,12793.10913,15227.4888,19.02883533,5.968438474,7.104162803,813.0384298,941.6857046,15.8230251,1.07068904,1.240104436,1719.756517,2.264744676,17347.35754,17331.98809,-0.088598217,8.093156645,8.085986253,5255.144523,5161.753781,-1.777129846,2.451711029,2.408140941,54247.71175,25.3084787,4024.906131,1.877761251,6655.067817,3.104824824,1202.901877,0.561196326,232.8217385,0.108619586,28.35580793,0.013228989,3915.26133,1.826608068
13059,GA,Clarke,42684.10218,40504.55332,-5.106231003,36.5715357,34.70410861,24971.26686,24491.55421,-1.921058527,21.39526266,20.98424714,1601.446644,1333.061482,-16.75892,3.526328101,2.935353596,2372.611415,5.224405284,8896.149717,8149.19928,-8.396333927,7.622178759,6.982195178,3145.289484,2798.64965,-11.02091987,2.694869068,2.397869707,22378.06295,19.17341788,12725.22684,10.90291383,5849.169811,5.01154087,1430.561941,1.225698666,106.9647283,0.09164687,26.12965955,0.022387768,3837.60717,3.288043568
13061,GA,Clay,50.27784636,2355.454017,4584.874529,1.579574186,74.00106872,33.81590589,1801.625517,5227.745833,1.062391011,56.60149283,169.8960499,354.0123809,108.3699892,12.76454169,26.59747415,418.6090993,31.45072121,6.646146641,557.1270495,8282.70775,0.20880134,17.50320608,12.52463082,451.3865461,3503.99083,0.393485103,14.18116702,716.6190925,22.51395201,1595.839184,50.13632372,12.00000032,0.377002838,4.000000181,0.125667615,7.999999822,0.251335213,1.000000006,0.031416902,29.99573574,0.942373099
13063,GA,Clayton,102801.9952,99211.82104,-3.49231954,39.62701801,38.24311592,36997.25766,45856.01009,23.94434883,14.26130877,17.67608629,1868.91826,1994.006778,6.693097335,2.0620726,2.200089126,7564.246577,8.346018092,29704.26232,28481.24305,-4.117319102,11.45008261,10.97864617,7434.089363,7340.119647,-1.264038025,2.865613576,2.829391131,19331.48331,7.451694257,67110.57713,25.86907037,10556.36143,4.069153754,4783.951905,1.844066819,319.5754783,0.123186551,51.78657846,0.019962139,7614.446601,2.935135763
13065,GA,Clinch,499.446991,684.6732668,37.08627323,7.346969565,10.07168677,203.3915206,305.9402396,50.41936788,2.991931754,4.500444832,55.351434,95.45095402,72.44531373,2.152077527,3.711156844,70.88411527,2.75599204,112.7245621,152.8083652,35.55906744,1.658201855,2.247842971,79.90602584,106.6197711,33.43145268,1.175434331,1.568399103,531.7355954,7.82194168,105.2002634,1.54751785,14.16840302,0.208420168,3.406832576,0.050115219,17.73138714,0.260832409,0,0,26.59918752,0.391279605
13067,GA,Cobb,278233.6919,268612.0139,-3.458128264,40.43635923,39.03801806,59477.59211,70371.06951,18.31526296,8.644018863,10.22719365,3009.881462,3657.103456,21.50323866,1.15739743,1.406275362,8292.468243,3.188724061,73959.38624,71804.22606,-2.913977924,10.74869219,10.43547767,24818.78518,23771.18395,-4.221001254,3.606972637,3.454722277,173964.1182,25.28261595,64204.20049,9.330948016,28991.0299,4.213334811,10849.30395,1.576754954,914.0416156,0.132839826,113.8728952,0.016549417,18566.47683,2.698309905
13069,GA,Coffee,6767.573552,6630.008186,-2.032713284,15.97783915,15.6530555,3405.918423,3205.183505,-5.893708913,8.04117108,7.567247864,545.0911189,803.9298875,47.48541293,3.678822426,5.425726446,435.997239,2.942547337,1886.712096,1830.513365,-2.978659613,4.454415185,4.321733319,770.6944816,772.2886386,0.206846818,1.819563891,1.823327601,4434.446649,10.46946513,1484.62719,3.505116607,862.2533572,2.035728957,78.52666241,0.185396785,6.225432652,0.014697877,2,0.004721881,624.1822447,1.473657202
13071,GA,Colquitt,8477.561557,7939.470246,-6.347241565,18.63282245,17.4501522,3722.716643,4012.45966,7.783106941,8.182154475,8.818980307,679.5911956,761.9034346,12.11202256,4.16492735,4.66938429,676.1905936,4.144086496,2198.598773,2017.088085,-8.2557441,4.832297625,4.433355499,1337.58764,1277.362059,-4.502552148,2.939882282,2.807512549,5775.903816,12.69485212,1170.584653,2.572826615,1462.773861,3.215028926,41.15525968,0.090455096,49.80440015,0.109465032,4.846280754,0.010651635,897.1758176,1.971901661
13073,GA,Columbia,20606.22539,21997.97663,6.754032923,16.61082391,17.73272443,2751.09315,3523.776336,28.08640579,2.21767563,2.840541007,406.5075381,460.1211315,13.1888313,0.90540233,1.024814316,372.7944717,0.830314205,5711.370062,6240.314867,9.261259532,4.60397577,5.030361915,1949.5636,1978.556305,1.487138217,1.571556996,1.59492822,16805.38084,13.54693626,3163.097738,2.549795441,972.640103,0.784052061,1067.382552,0.860424619,77.02151977,0.062087591,32.46549492,0.026170665,852.6284482,0.687309818
13075,GA,Cook,2138.174677,2218.613358,3.762025711,12.42258121,12.8899219,936.194317,1028.149359,9.822217488,5.439195428,5.973445032,239.1594183,219.2714093,-8.315795836,3.772825655,3.459085176,140.0632243,2.209547631,654.8204556,669.4649234,2.236409631,3.804441411,3.889524305,267.33583,285.2569583,6.703601337,1.553194457,1.657314422,1288.117078,7.483831504,739.6174397,4.297103415,207.2425778,1.204058667,7.823039596,0.045451078,1.895067,0.01101015,1.449143767,0.00841938,179.7116012,1.044106444
